ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ABTA AKGDH CBMKr CBPS GLYK HEX7 MTHFC NDPK2 PDH PFL POX PPS PYRtex TALA UDCPDPpp,15,0.08692124,1.74213648,0.236584521803877,1.21482001540256
3HAD120 ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SERtex SUCOAS TPI UDCPDPpp,18,0.08710894,1.7421195,0.204719285988327,1.22606199074652
ABTA AI2K AKGDH CBMKr CBPS F6PA MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPCK PPS PYRtex UDCPDPpp,17,0.08714673,1.74211608,0.19932348580377,1.22796408661925
ABTA AKGDH CBMKr CBPS F6PA MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPCK PPS PYRtex UDCPDPpp,16,0.087149,1.74211588,0.199324719732871,1.22795915877575
3HAD120 ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SERtex SUCOAS UDCPDPpp,17,0.08715327,1.74211549,0.204675165946154,1.22599060887527
ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,19,0.08745107,1.74208855,0.204523398055621,1.22545851870312
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,19,0.08745107,1.74208855,0.204523398055621,1.22545851870312
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,19,0.08745107,1.74208855,0.204523398055621,1.22545851870312
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH16pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,19,0.08745107,1.74208855,0.204523398055621,1.22545851870312
ABTA AKGDH CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,17,0.08745335,1.74208834,0.204524583678041,1.22545358804197
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,18,0.08749589,1.74208449,0.204478861807109,1.22538644218888
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH16pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,18,0.08749589,1.74208449,0.204478861807109,1.22538644218888
2AGPG160tipp ABTA AKGDH CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,17,0.08749803,1.7420843,0.204480032293299,1.22538179301347
ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TPI UDCPDPpp,18,0.08756312,1.74207841,0.204266819181409,1.22533156774312
ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS UDCPDPpp VPAMTr,18,0.08760791,1.74207436,0.204222084512688,1.22525966737666
ABTA ACACT2r AKGDH CBMKr CBPS EDTXSCOF180 GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,18,0.08765097,1.74207046,0.204326090173332,1.22513669044456
2AGPG160tipp ABTA ACACT3r AI2K AKGDH CBMKr CBPS F6PA GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,19,0.0876937,1.7420666,0.204282063591797,1.22506861681131
ABTA ACACT2r AKGDH CBMKr CBPS EDTXSCOF180 GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,17,0.08769585,1.7420664,0.204283326976134,1.22506391793517
ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.08784339,1.74205306,0.203987232277807,1.22488180198013
ABTA ACACT2r CBMKr CBPS GLUDy MTHFC NDPK2 PDH PFL PLIPA1E120pp POX PPS PYRtex SUCOAS UDCPDPpp,15,0.08788847,1.74204898,0.203942337373719,1.22480949172068
CBMKr F6PA GLYK MTHFC NADH18pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPCK PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,19,0.12008475,1.74198196,0.14998573923833,1.18573153617904
CBMKr F6PA GLYK MTHFC NADH16pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPCK PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,19,0.12008475,1.74198196,0.14998573923833,1.18573153617904
ABTA CBMKr CBPS GLUDy MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS TPI UDCPDPpp,17,0.08890877,1.74195667,0.202922951245417,1.22317850549641
ABTA CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TPI UDCPDPpp,17,0.08890877,1.74195667,0.202922951245417,1.22317850549641
ABTA CBMKr CBPS EDTXSCOF180 GLUDy MTHFC NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS UDCPDPpp,15,0.08895495,1.7419525,0.202876737044987,1.22310491256742
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,18,0.08899699,1.74194869,0.202982932344116,1.22298346828358
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS GLUDy MN6PP MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,18,0.08899699,1.74194869,0.202982932344116,1.22298346828358
ABTA AGMH AKGDH CBMKr CBPS CDGUNPD GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,18,0.08899935,1.74194848,0.202983954377195,1.22297846502616
2AGPG160tipp ABTA AI2K AKGDH CBMKr CBPS F6PA GLUDy HEX7 MTHFC NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,17,0.0890434,1.74194449,0.202936433244912,1.22290955877148
ABTA AGMH AKGDH CBMKr CBPS F6PA GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,17,0.08904562,1.74194429,0.202937775041602,1.22290471359659
ABTA AGMH AKGDH CBMKr CBPS CDGUNPD GLUDy HEX7 MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,17,0.08904562,1.74194429,0.202937775041602,1.22290471359659
ABTA AGMH AKGDH CBMKr CBPS CDGUNPD GLUDy HEX7 MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,17,0.08904562,1.74194429,0.202937775041602,1.22290471359659
CYSDS F6PA FA120ACPHi GLYK MTHFC NADH18pp NDPK2 NDPK3 PDH PFL POX PPCK PPKr PPS PYRtex RPE SUCOAS TPI,18,0.12073958,1.74193823,0.149570505380257,1.18477984816827
ABTA CBMKr CBPS GLUDy GLYK MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.08919774,1.74193053,0.202633833547801,1.22271826733018
ABTA CBMKr CBPS GLUDy MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPS PROtex PYRtex SUCOAS UDCPDPpp,15,0.08924422,1.74192633,0.202587237582445,1.22264433636104
ACACT2r AKGDH ALDD2y CBMKr F6PA FDH5pp GLYK IMPD Kt3pp MTHFC NADPHHR NDPK2 NDPK3 PAPA180 PDH PFL POX PPKr PPS PYRtex RPE SERtex TPI,23,0.12107465,1.74191586,0.155212837699717,1.18200846927732
CBMKr F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL POX PPCK PPS PYRtex RPE SUCOAS TPI,17,0.12181767,1.74186625,0.148885953901433,1.1832214805972
2AGPG160tipp ABTA ACACT3r AI2K AKGDH CBMKr CBPS CDGUNPD MN6PP MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,20,0.09024193,1.74183607,0.201737817442513,1.2210061398213
ABTA ACACT3r AKGDH CBMKr CBPS HEX7 MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,15,0.09024421,1.74183586,0.201739147586311,1.22100120124527
CBMKr F6PA GLYK MTHFC NADH16pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,18,0.12239974,1.74182738,0.154446243104765,1.18006436234459
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPCK PPS PYRtex RPE SUCOAS TPI,17,0.12249159,1.74182125,0.14845753900329,1.18225266666121
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS TPI UDCPDPpp,19,0.09054979,1.74180822,0.20127810346109,1.22057505496952
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS UDCPDPpp,17,0.09059769,1.74180388,0.201229965134873,1.22049944148981
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS UDCPDPpp,17,0.09059769,1.74180388,0.201229965134873,1.22049944148981
3HAD120 ABTA ACACT2r CBMKr CBPS EDTXSCOF180 MTHFC NAt3_1p5pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS UDCPDPpp,17,0.09059769,1.74180388,0.201229965134873,1.22049944148981
ALAALAD CYSDS F6PA FA120ACPHi GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,21,0.12308013,1.74178196,0.154049642294008,1.17907319596816
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp VPAMTr,17,0.09094357,1.74177259,0.200882261384725,1.21995403811021
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SERtex SUCOAS TPI UDCPDPpp,17,0.09094357,1.74177259,0.200882261384725,1.21995403811021
3HAD120 ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex SERtex SUCOAS UDCPDPpp,17,0.09099189,1.74176822,0.200833722653744,1.21987790929609
3HAD120 ABTA ACACT2r CBMKr CBPS F6PA MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS UDCPDPpp,17,0.09099189,1.74176822,0.200833722653744,1.21987790929609
ABTA AI2K AKGDH CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,16,0.09131656,1.74173885,0.200660099329191,1.21931061851136
ABTA AKGDH CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI UDCPDPpp,16,0.09131904,1.74173862,0.200661110760691,1.21930542657419
ABTA AI2K AKGDH CBMKr CBPS F6PA MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,17,0.09136543,1.74173443,0.200610996960229,1.21923377248891
ABTA AKGDH CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,15,0.09136776,1.74173422,0.200612229083869,1.21922879069729
ABTA AKGDH CBMKr CBPS HEX7 MTHFC NADH16pp NDPK2 PDH PFL POX PPKr PPS PYRtex UDCPDPpp,15,0.09136776,1.74173422,0.200612229083869,1.21922879069729
ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09143873,1.7417278,0.200384235432841,1.21917504944878
ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS UDCPDPpp,16,0.09148758,1.74172338,0.200335061873972,1.21909832308209
ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS UDCPDPpp,16,0.09148758,1.74172338,0.200335061873972,1.21909832308209
ABTA ACACT2r CBMKr CBPS EDTXSCOF180 MTHFC NADH16pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS UDCPDPpp,16,0.09148758,1.74172338,0.200335061873972,1.21909832308209
ABTA ACACT3r AKGDH CBMKr CBPS HEX7 MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,17,0.09153454,1.74171913,0.200444662746981,1.21896668544456
ABTA ACACT3r AKGDH CBMKr CBPS HEX7 MN6PP MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,17,0.09153454,1.74171913,0.200444662746981,1.21896668544456
ABTA ACACT3r AKGDH CBMKr CBPS HEX7 MN6PP MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,17,0.09153454,1.74171913,0.200444662746981,1.21896668544456
ABTA ACACT3r AI2K AKGDH CBMKr CBPS CDGUNPD F6PA HEX7 MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,19,0.09158114,1.74171491,0.200394207803048,1.21889483384552
ABTA ACACT3r AKGDH CBMKr CBPS MN6PP MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,15,0.09158349,1.7417147,0.200395507967648,1.21888979152124
CBMKr CYSDS F6PA GLYK MTHFC NADH18pp NDPK2 NDPK3 PDH PFL POX PPS PYRtex RPE SUCOAS TPI,16,0.12420062,1.74170714,0.153402132775183,1.17744747448675
ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NAt3_1p5pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09174441,1.74170014,0.200076386125324,1.21869531001578
ABTA ACACT2r CBMKr CBPS GLYK MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09174441,1.74170014,0.200076386125324,1.21869531001578
ABTA ACACT2r CBMKr CBPS GLYK MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09174441,1.74170014,0.200076386125324,1.21869531001578
ABTA ACACT2r CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL PLIPA1E120pp POX PPS PYRtex SUCOAS UDCPDPpp,15,0.09179358,1.74169569,0.20002684283585,1.21861822288872
ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex SERtex SUCOAS UDCPDPpp,15,0.09179358,1.74169569,0.20002684283585,1.21861822288872
ABTA ACACT2r CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS UDCPDPpp,15,0.09179358,1.74169569,0.20002684283585,1.21861822288872
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPS PYRtex RPE SUCOAS TPI,16,0.12490124,1.74166036,0.152995278509645,1.17643727803405
ABTA CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SERtex SUCOAS TPI UDCPDPpp,16,0.09290714,1.74159495,0.19890322745916,1.21687836363799
ABTA CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09290714,1.74159495,0.19890322745916,1.21687836363799
ABTA CBMKr CBPS GLYK MTHFC NADH18pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS TPI UDCPDPpp,16,0.09290714,1.74159495,0.19890322745916,1.21687836363799
ABTA CBMKr CBPS MTHFC NADH16pp NDPK2 PDH PFL PIt2rpp POX PPS PYRtex SUCOAS UDCPDPpp,14,0.09295757,1.74159039,0.198852336609057,1.21679981532596
ABTA AI2K AKGDH CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,16,0.09300347,1.74158624,0.198962253773972,1.21667052070528
ABTA AGMH AKGDH CBMKr CBPS MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex TPI UDCPDPpp,16,0.09300605,1.741586,0.198963293248127,1.21666515602726
ABTA AI2K AKGDH CBMKr CBPS F6PA MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,16,0.09305417,1.74158165,0.198911128861823,1.21659157349937
ABTA AKGDH CBMKr CBPS MN6PP MTHFC NDPK2 PDH PFL POX PPS PYRtex UDCPDPpp,13,0.09305659,1.74158143,0.198912403731966,1.21658643083239
ABTA CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,14,0.09322273,1.7415664,0.198584293766123,1.21638732898583
ABTA CBMKr CBPS MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS TPI UDCPDPpp,14,0.09322273,1.7415664,0.198584293766123,1.21638732898583
ABTA CBMKr CBPS MTHFC NADH18pp NDPK2 PDH PFL POX PPS PYRtex SUCOAS UDCPDPpp,13,0.0932735,1.74156181,0.19853291663763,1.21630843718581
CBMKr F6PA GLYK MTHFC NADH16pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPKr PPS PYRtex RPE TPI XANt2pp,17,0.13328988,1.74110025,0.120572244494481,1.17566017940907
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL POX PPKr PPS PYRtex RPE TPI XANt2pp,16,0.13395686,1.74105572,0.120242591532826,1.17473989029777
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL PGSA141 POX PPKr PPS PYRtex RPE TPI,16,0.13395686,1.74105572,0.120242591532826,1.17473989029777
CBMKr CYSDS F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL POX PPS PYRtex RPE SERtex TPI XANt2pp,18,0.13505367,1.74098248,0.119700042212848,1.17323530948797
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL POX PPS PYRtex RPE TPI XANt2pp,15,0.13573847,1.74093676,0.119360929882295,1.17230150025224
CYSDS F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 NDPK3 PDH PFL POX PPS PYRtex RPE TPI,15,0.13573847,1.74093676,0.119360929882295,1.17230150025224
ALAALAD CBMKr CYSDS F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex RPE SUCOAS TPI,18,0.1229884,1.73426988,0.154601897414716,1.17992367337811
F6PA GLYK MTHFC NADH18pp NDPK2 PDH PFL PGSA141 POX PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,16,0.12367537,1.73418201,0.154206856223677,1.17893004669485
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex RPE SUCOAS TPI XANt2pp,16,0.12367537,1.73418201,0.154206856223677,1.17893004669485
CBMKr F6PA FA120ACPHi GLYK MTHFC NADH16pp NADH18pp NDPK2 PDH PFL PGSA141 POX PPS PYRtex RPE SUCOAS TPI,17,0.12480678,1.73403731,0.153555439856713,1.17730286538577
F6PA GLYK MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPS PYRtex RPE SUCOAS TPI,14,0.12551427,1.73394682,0.153147606244294,1.17629124376205
CYSDS F6PA GLYK MTHFC NADH16pp NDPK2 PDH PFL POX PPS PYRtex RPE SUCOAS TPI,14,0.12551427,1.73394682,0.153147606244294,1.17629124376205
2AGPG160tipp ABTA ACACT3r AGMH AI2K AKGDH CBMKr CBPS F6PA GLUDy MN6PP MTHFC NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI,21,0.09482979,1.73309664,0.250630208081237,1.19510335990132
2AGPG160tipp ABTA ACACT3r AGMH AKGDH CBMKr CBPS CDGUNPD F6PA GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI,21,0.09483256,1.73309614,0.250631850495231,1.19509739687255
3OAS121 ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR G3PAT120 GLU5K GLUDy ILEabcpp MTHFC NADH18pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,25,0.09538781,1.73299717,0.250169282636848,1.19419297131534
3OAS121 5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 FESR G3PAT120 GLU5K GLUDy ILEabcpp MTHFC NADH18pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,25,0.09538781,1.73299717,0.250169282636848,1.19419297131534
3OAS121 5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR GLU5K GLUDy ILEabcpp MTHFC NADH18pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,25,0.09538781,1.73299717,0.250169282636848,1.19419297131534
3OAS121 5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR G3PAT120 GLU5K GLUDy MTHFC NADH18pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,25,0.09538781,1.73299717,0.250169282636848,1.19419297131534
3OAS121 5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR G3PAT120 GLU5K GLUDy ILEabcpp MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,25,0.09538781,1.73299717,0.250169282636848,1.19419297131534
3HAD120 ABTA AKGDH CBMKr CBPS FESR G3PAT120 GLU5K GLUDy MTHFC NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,20,0.0953879,1.73299715,0.250169256268353,1.19419280759227
ABTA AKGDH CBMKr CBPS GLU5K GLUDy MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex TALA,17,0.09539428,1.73299602,0.250167200800719,1.19418123521927
ABTA AKGDH CBMKr CBPS GLU5K GLUDy MTHFC NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex TALA,16,0.09539438,1.732996,0.250167253039435,1.19418102317337
ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR GLUDy MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex TALA,19,0.09548269,1.73298026,0.250090775615978,1.19403848141926
5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA FESR GLUDy ILEabcpp MTHFC NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,21,0.09548279,1.73298024,0.25009072315545,1.19403830779825
ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA GLUDy MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex TALA,18,0.09548918,1.7329791,0.250088648787224,1.19402672878814
3HAD120 ABTA AKGDH CBMKr CBPS F6PA GLUDy MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,19,0.09548928,1.73297908,0.250088701056286,1.19402651680038
3HAD120 ABTA AKGDH CBMKr CBPS EDTXSCOF1 F6PA GLUDy MTHFC NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,19,0.09548928,1.73297908,0.250088701056286,1.19402651680038
ABTA AGMH AI2K AKGDH CBMKr CBPS F6PA GLUDy MTHFC NADH16pp NADH18pp NDPK2 PDH PFL POX PPKr PPS PYRtex TPI,19,0.09552279,1.73297311,0.250056871245071,1.19397347589313
ABTA ACACT3r AI2K CBMKr CBPS F6PA GLUDy GLYK MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex SUCOAS TALA,18,0.09566636,1.73294752,0.249764703078491,1.19380343793574
ABTA ACACT3r ACMAMUT CBMKr CBPS ECOAH8 EDTXSF1 GLUDy GLYK IDOND MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex SUCOAS TALA TPI,21,0.09566898,1.73294705,0.249766434219326,1.19379774845414
ABTA CBMKr CBPS FESR G3PAT120 GLU5K GLUDy MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,19,0.09572699,1.73293671,0.24971494455221,1.19370470396006
3OAS121 5DKGR ABTA CBMKr CBPS FESR G3PAT120 GLU5K GLUDy ILEabcpp MTHFC NADH18pp NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,22,0.09572709,1.73293669,0.249714892618171,1.19370453035284
ABTA CBMKr CBPS GLU5K GLUDy MTHFC NAt3_1p5pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,18,0.09573351,1.73293555,0.249712874833483,1.19369288506422
ABTA CBMKr CBPS GLU5K GLUDy MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,17,0.09573361,1.73293553,0.249712822905143,1.19369271145992
ABTA CBMKr CBPS EDTXSCOF1 F6PA FESR GLUDy ILEabcpp MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,20,0.09582256,1.73291968,0.249635576423757,1.19354947407119
ABTA CBMKr CBPS EDTXSCOF1 F6PA FESR GLUDy ILEabcpp MTHFC NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,19,0.09582265,1.73291966,0.249635446316711,1.19354934869887
ABTA CBMKr CBPS GLUDy MTHFC NAt3_1p5pp NDPK2 OHPBAT PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,17,0.09582909,1.73291851,0.249633488119317,1.19353764860055
ABTA CBMKr CBPS GLUDy MTHFC NAt3_1p5pp NDPK2 PDH PFL POX PPKr PPS PUNP5 PYRtex SUCOAS TALA,16,0.09582919,1.7329185,0.249633436325612,1.19353747382029
3OAS121 5DKGR ABTA AKGDH CBMKr CBPS EDTXSCOF1 FESR G3PAT120 GLU5K GLUDy ILEabcpp MTHFC NDPK2 OHPBAT PDH PFL POX PPKr PPS PYRtex SUCOAS TALA,23,0.09592794,1.73290089,0.249722030932802,1.19331460537566
3HAD120 ABTA AKGDH CBMKr CBPS FESR G3PAT120 GLU5K GLUDy MTHFC NDPK2 PDH PFL POX PPKr PPS PYRtex TALA,18,0.09592804,1.73290088,0.249721979100167,1.19331443067771
